XP_022313813.1	GO:0005975,GO:0016853,GO:0044281
XP_022340203.1	
XP_022340200.1	
XP_022340209.1	
XP_022340214.1	
XP_022340212.1	
XP_022340208.1	
XP_022340211.1	
XP_022340221.1	
XP_022340219.1	
XP_022340215.1	
XP_022340217.1	
XP_022340223.1	
XP_022340216.1	
XP_022340222.1	
XP_022340224.1	
XP_022340213.1	
XP_022340220.1	
XP_022340225.1	
XP_022340199.1	
XP_022340227.1	
XP_022340229.1	
XP_022340230.1	
XP_022340218.1	
XP_022340228.1	
XP_022344222.1	
XP_022344224.1	
XP_022344221.1	
XP_022344227.1	
XP_022344217.1	
XP_022344228.1	
XP_022344226.1	
XP_022344220.1	
XP_022344215.1	
XP_022344218.1	
XP_022344214.1	
XP_022344225.1	
XP_022344231.1	
XP_022344229.1	
XP_022344216.1	
XP_022344223.1	
XP_022344234.1	
XP_022344235.1	GO:0005777,GO:0006605,GO:0043167
XP_022344232.1	GO:0003674,GO:0005737,GO:0016192,GO:0032991
XP_022344233.1	GO:0003674,GO:0005737,GO:0016192,GO:0032991
XP_022343817.1	
XP_022342401.1	GO:0002376,GO:0003674,GO:0006950,GO:0007165
XP_022338923.1	GO:0009058,GO:0034641
XP_022344936.1	GO:0003674
XP_022343172.1	GO:0000228,GO:0006259,GO:0006950,GO:0007049,GO:0032991
XP_022340271.1	GO:0005623,GO:0016192,GO:0032991
XP_022340269.1	
XP_022340268.1	
XP_022340270.1	
XP_022335607.1	GO:0003674
XP_022335602.1	GO:0005654,GO:0006259,GO:0006950,GO:0032991
XP_022335605.1	GO:0005654,GO:0006259,GO:0006950,GO:0032991
XP_022335603.1	GO:0005654,GO:0006259,GO:0006950,GO:0032991
XP_022335604.1	GO:0005654,GO:0006259,GO:0006950,GO:0032991
XP_022335606.1	GO:0005654,GO:0006259,GO:0006950,GO:0032991
XP_022286282.1	GO:0003677
XP_022286280.1	GO:0003674,GO:0009058
XP_022345026.1	GO:0003674,GO:0007165
XP_022345025.1	GO:0003674,GO:0007165
XP_022335874.1	
XP_022344764.1	GO:0008289
XP_022344763.1	
XP_022341587.1	GO:0003674
XP_022341594.1	GO:0003674
XP_022341593.1	GO:0003674
XP_022341589.1	GO:0003674
XP_022341592.1	GO:0003674
XP_022341591.1	GO:0003674
XP_022341588.1	GO:0003674
XP_022341590.1	GO:0003674
XP_022341595.1	GO:0003674
XP_022341596.1	GO:0003674
XP_022344295.1	
XP_022344294.1	GO:0003723,GO:0008168,GO:0034641
XP_022338396.1	GO:0005886,GO:0022857,GO:0032991,GO:0065003
XP_022338397.1	GO:0005886,GO:0022857,GO:0032991,GO:0065003
XP_022336999.1	
XP_022336680.1	
XP_022336588.1	
XP_022336589.1	
XP_022336590.1	
XP_022286159.1	
XP_022286157.1	
XP_022337996.1	
XP_022345592.1	
XP_022345591.1	
XP_022345594.1	GO:0005694,GO:0005856,GO:0007059,GO:0008092,GO:0032991,GO:0051301
XP_022345593.1	GO:0005694,GO:0005856,GO:0007059,GO:0008092,GO:0032991,GO:0051301
XP_022345590.1	GO:0003674
XP_022338042.1	GO:0003674
XP_022338043.1	GO:0065003
XP_022341691.1	GO:0003723,GO:0034641
XP_022338327.1	GO:0003674,GO:0005575,GO:0007165
XP_022338328.1	GO:0003674,GO:0005575,GO:0007165
XP_022338329.1	GO:0003674,GO:0005575,GO:0007165
XP_022338326.1	GO:0003674,GO:0005575,GO:0007165
XP_022335875.1	
XP_022343984.1	GO:0003674,GO:0005575,GO:0007165
XP_022343982.1	
XP_022343983.1	
XP_022343656.1	
XP_022337657.1	GO:0005634
XP_022337711.1	GO:0003674
XP_022337712.1	GO:0003674
XP_022338204.1	GO:0005575
XP_022338459.1	GO:0003674,GO:0005654,GO:0006259,GO:0006464,GO:0006950,GO:0032991
XP_022338458.1	GO:0003674,GO:0005654,GO:0006259,GO:0006464,GO:0006950,GO:0032991
XP_022338457.1	GO:0003674,GO:0005654,GO:0006259,GO:0006464,GO:0006950,GO:0032991
XP_022338460.1	GO:0003674,GO:0005654,GO:0006259,GO:0006464,GO:0006950,GO:0032991
XP_022345898.1	GO:0003723,GO:0016853,GO:0034641
XP_022345897.1	GO:0003723,GO:0016853,GO:0034641
XP_022344066.1	
XP_022337597.1	GO:0003723,GO:0016853,GO:0034641
XP_022337598.1	GO:0003674
XP_022337612.1	GO:0006464,GO:0007165,GO:0009058,GO:0016301,GO:0016829,GO:0034641,GO:0043167,GO:0044281
XP_022337614.1	GO:0006464,GO:0007165,GO:0009058,GO:0016301,GO:0016829,GO:0034641,GO:0043167,GO:0044281
XP_022337613.1	GO:0006464,GO:0007165,GO:0009058,GO:0016301,GO:0016829,GO:0034641,GO:0043167,GO:0044281
XP_022338498.1	GO:0006464,GO:0007165,GO:0009058,GO:0016301,GO:0016829,GO:0034641,GO:0043167,GO:0044281
XP_022344173.1	GO:0043167
XP_022338685.1	GO:0003677,GO:0004518,GO:0043167
XP_022338684.1	GO:0003677,GO:0004518,GO:0043167
XP_022338683.1	GO:0003677,GO:0004518,GO:0043167
XP_022338686.1	GO:0003677,GO:0004518,GO:0043167
XP_022341241.1	GO:0005634,GO:0043167
XP_022341238.1	GO:0005634,GO:0043167
XP_022341240.1	GO:0005634,GO:0043167
XP_022341239.1	GO:0005634,GO:0043167
XP_022336369.1	
XP_022336367.1	
XP_022345323.1	GO:0005575,GO:0022857
XP_022342198.1	GO:0034641,GO:0043167,GO:0044281
XP_022342197.1	GO:0034641,GO:0043167,GO:0044281
XP_022342199.1	GO:0034641,GO:0043167,GO:0044281
XP_022342200.1	GO:0034641,GO:0043167,GO:0044281
XP_022342195.1	GO:0003677,GO:0003700,GO:0005622,GO:0009058,GO:0032991,GO:0034641
XP_022342196.1	GO:0003677,GO:0003700,GO:0005622,GO:0009058,GO:0032991,GO:0034641
XP_022343415.1	
XP_022343414.1	
XP_022343413.1	
XP_022343416.1	
XP_022343417.1	
XP_022343418.1	
XP_022345743.1	GO:0009058,GO:0043167
XP_022338307.1	
XP_022340022.1	
XP_022340021.1	
XP_022340023.1	
XP_022345571.1	
XP_022341717.1	GO:0016491,GO:0043167
XP_022341716.1	GO:0016491,GO:0043167
XP_022341720.1	
XP_022341718.1	
XP_022341719.1	
XP_022345957.1	GO:0005856,GO:0005929,GO:0008092,GO:0019899,GO:0032991,GO:0048870
XP_022341160.1	GO:0005856
XP_022343936.1	GO:0016491
XP_022344044.1	
XP_022344046.1	GO:0005575
XP_022344045.1	GO:0005575
XP_022335792.1	GO:0005575
XP_022335790.1	GO:0005575
XP_022335791.1	GO:0005575
XP_022343562.1	
XP_022338067.1	GO:0003677,GO:0005694,GO:0032991,GO:0051276,GO:0065003
XP_022338071.1	GO:0003677,GO:0005694,GO:0032991,GO:0051276,GO:0065003
XP_022338070.1	GO:0003677,GO:0005694,GO:0032991,GO:0051276,GO:0065003
XP_022342597.1	
XP_022339452.1	GO:0005575,GO:0022857
XP_022339458.1	GO:0005575,GO:0022857
XP_022339454.1	GO:0005575,GO:0022857
XP_022339455.1	GO:0005575,GO:0022857
XP_022339456.1	GO:0005575,GO:0022857
XP_022339457.1	GO:0005575,GO:0022857
XP_022338478.1	
XP_022338479.1	
XP_022338477.1	
XP_022338476.1	
XP_022336775.1	
XP_022338536.1	GO:0003674,GO:0065003
XP_022345999.1	
XP_022346000.1	GO:0003674
XP_022345156.1	GO:0005856,GO:0008150,GO:0032991
XP_022345155.1	GO:0005856,GO:0008150,GO:0032991
XP_022340014.1	
XP_022336674.1	GO:0003674,GO:0005575,GO:0007165
XP_022336672.1	GO:0003674,GO:0005575,GO:0007165
XP_022336673.1	GO:0003674,GO:0005575,GO:0007165
XP_022335876.1	
XP_022345361.1	
XP_022345785.1	
XP_022342921.1	GO:0005975,GO:0016798
XP_022335877.1	GO:0005975,GO:0016798
XP_022342922.1	GO:0005975,GO:0016798
XP_022342919.1	GO:0005975,GO:0016798
XP_022342920.1	GO:0005975,GO:0016798
XP_022344363.1	GO:0003674,GO:0005576,GO:0008150
XP_022336511.1	GO:0003674,GO:0005576,GO:0008150
XP_022335564.1	GO:0003674,GO:0005576,GO:0008150
XP_022335558.1	
XP_022335559.1	
XP_022335562.1	
XP_022335563.1	
XP_022335561.1	
XP_022344403.1	GO:0003674,GO:0005576,GO:0007165
XP_022344404.1	GO:0003674,GO:0005576,GO:0007165
XP_022344244.1	GO:0003674,GO:0005575,GO:0007165
XP_022344246.1	GO:0003674,GO:0005575,GO:0007165
XP_022344245.1	GO:0003674,GO:0005575,GO:0007165
XP_022344249.1	GO:0003674,GO:0005575,GO:0007165
XP_022344248.1	GO:0003674,GO:0005575,GO:0007165
XP_022338510.1	
XP_022338503.1	
XP_022337658.1	
XP_022336945.1	
XP_022344713.1	
XP_022286215.1	
XP_022286214.1	
XP_022335878.1	
XP_022337109.1	
XP_022344163.1	
XP_022344164.1	GO:0005794,GO:0016192
XP_022344161.1	GO:0003677,GO:0009058,GO:0034641
XP_022344162.1	GO:0003677,GO:0009058,GO:0034641
XP_022344160.1	GO:0003677,GO:0009058,GO:0034641
XP_022342130.1	GO:0005198,GO:0005635,GO:0006913,GO:0032991,GO:0042254
XP_022342133.1	GO:0003674
XP_022342132.1	GO:0003674
XP_022342131.1	GO:0005975,GO:0043167
XP_022343885.1	GO:0016491,GO:0043167
XP_022343886.1	GO:0016491,GO:0043167
XP_022337129.1	
XP_022337128.1	
XP_022337126.1	
XP_022343200.1	
XP_022343198.1	
XP_022343199.1	
XP_022343196.1	
XP_022343197.1	
XP_022343235.1	
XP_022338368.1	GO:0003729,GO:0005840,GO:0008135
XP_022338369.1	GO:0003729,GO:0005840,GO:0008135
XP_022338367.1	GO:0003729,GO:0005840,GO:0008135
XP_022338365.1	GO:0003729,GO:0005840,GO:0008135
XP_022338366.1	GO:0003729,GO:0005840,GO:0008135
XP_022337378.1	GO:0007165,GO:0019899
XP_022337381.1	GO:0007165,GO:0019899
XP_022337385.1	
XP_022337382.1	GO:0007165,GO:0019899
XP_022337379.1	GO:0007165,GO:0019899
XP_022337380.1	GO:0007165,GO:0019899
XP_022337383.1	GO:0007165,GO:0019899
XP_022337373.1	GO:0007165,GO:0019899
XP_022337370.1	GO:0007165,GO:0019899
XP_022337369.1	GO:0007165,GO:0019899
XP_022337372.1	GO:0007165,GO:0019899
XP_022337376.1	GO:0007165,GO:0019899
XP_022337371.1	GO:0007165,GO:0019899
XP_022337375.1	GO:0007165,GO:0019899
XP_022337377.1	GO:0007165,GO:0019899
XP_022335450.1	
XP_022335451.1	
XP_022338862.1	
XP_022338861.1	
XP_022336366.1	
XP_022343574.1	GO:0003674
XP_022335879.1	
XP_022336946.1	
XP_022336948.1	
XP_022336949.1	
XP_022335469.1	GO:0003674
XP_022335468.1	GO:0003674
XP_022335467.1	GO:0003674
XP_022335466.1	GO:0003674
XP_022344568.1	
XP_022344567.1	
XP_022344565.1	
XP_022344569.1	GO:0003674
XP_022335881.1	GO:0003674,GO:0005575,GO:0007165
XP_022342056.1	GO:0003674
XP_022342057.1	GO:0003674
XP_022342058.1	
XP_022339591.1	GO:0003674
XP_022339588.1	GO:0003674
XP_022339587.1	GO:0003674
XP_022339590.1	GO:0003674
XP_022339175.1	
XP_022339176.1	
XP_022339177.1	
XP_022339178.1	
XP_022339179.1	
XP_022339181.1	
XP_022346062.1	
XP_022338432.1	
XP_022345809.1	
XP_022338296.1	
XP_022338294.1	
XP_022338297.1	
XP_022344825.1	
XP_022341799.1	
XP_022341798.1	GO:0003674,GO:0005634,GO:0005737,GO:0006913
XP_022341797.1	GO:0005975,GO:0016798
XP_022340244.1	GO:0003674,GO:0034641
XP_022340245.1	GO:0003674,GO:0034641
XP_022336707.1	GO:0003677
XP_022336702.1	GO:0003677
XP_022336706.1	GO:0003677
XP_022336704.1	GO:0003677
XP_022336701.1	GO:0003677
XP_022336705.1	GO:0003677
XP_022336708.1	GO:0003677
XP_022343209.1	GO:0006457,GO:0043167,GO:0051082
XP_022335882.1	
XP_022343220.1	GO:0043167
XP_022343219.1	GO:0043167
XP_022343218.1	
XP_022343207.1	GO:0043167
XP_022343217.1	
XP_022343215.1	
XP_022343208.1	GO:0043167
XP_022343221.1	GO:0003674
XP_022343210.1	GO:0043167
XP_022341254.1	GO:0003674
XP_022341256.1	
XP_022341257.1	
XP_022341255.1	
XP_022341258.1	
XP_022344624.1	GO:0005575,GO:0055085
XP_022345993.1	GO:0005575,GO:0022857
XP_022345992.1	GO:0005575,GO:0022857
XP_022345994.1	
XP_022335883.1	GO:0003674,GO:0005575,GO:0007165
XP_022343606.1	GO:0005575,GO:0022857
XP_022335884.1	
XP_022335885.1	GO:0003674,GO:0005575,GO:0007165
XP_022338965.1	GO:0003674,GO:0005575,GO:0007165
XP_022338966.1	GO:0003674,GO:0005575,GO:0007165
XP_022337297.1	
XP_022341882.1	GO:0005622,GO:0009056,GO:0032991
XP_022341883.1	GO:0005622,GO:0009056,GO:0032991
XP_022286283.1	GO:0008289,GO:0022857
XP_022345759.1	GO:0008289,GO:0022857
XP_022345758.1	GO:0008289,GO:0022857
XP_022343589.1	
XP_022343591.1	
XP_022343590.1	
XP_022335887.1	
XP_022344506.1	
XP_022344701.1	GO:0005634,GO:0009058
XP_022344702.1	GO:0005634,GO:0009058
XP_022345280.1	
XP_022345786.1	
XP_022345787.1	
XP_022344529.1	
XP_022344528.1	
XP_022344527.1	
XP_022344526.1	
XP_022344530.1	
XP_022344532.1	
XP_022338662.1	
XP_022338664.1	
XP_022338665.1	
XP_022338666.1	
XP_022337424.1	
XP_022337425.1	
XP_022338347.1	
XP_022338346.1	
XP_022342775.1	
XP_022342776.1	
XP_022344944.1	
XP_022344942.1	
XP_022344941.1	
XP_022344943.1	
XP_022344947.1	
XP_022344946.1	
XP_022344948.1	
XP_022344945.1	
XP_022344949.1	
XP_022345793.1	
XP_022335888.1	
XP_022344806.1	
XP_022344808.1	
XP_022344809.1	
XP_022344810.1	
XP_022346132.1	GO:0003674,GO:0005575,GO:0007165
XP_022343106.1	GO:0005739,GO:0006810,GO:0042592,GO:0043167,GO:0065003
XP_022338195.1	
XP_022338222.1	
XP_022335670.1	
XP_022335671.1	
XP_022335666.1	
XP_022335667.1	
XP_022335669.1	
XP_022343563.1	GO:0022857,GO:0032991,GO:0044403,GO:0065003
XP_022345564.1	GO:0008233
XP_022345565.1	GO:0008233
XP_022345566.1	GO:0008233
XP_022345567.1	GO:0008233
XP_022345568.1	GO:0008233
XP_022345563.1	GO:0005575,GO:0022857
XP_022344811.1	
XP_022346044.1	GO:0005575,GO:0006464,GO:0009058,GO:0016757
XP_022346045.1	GO:0005575,GO:0006464,GO:0009058,GO:0016757
XP_022335889.1	GO:0003674,GO:0005575,GO:0007165
XP_022344175.1	
XP_022345857.1	
XP_022345751.1	
XP_022338395.1	
XP_022338394.1	
XP_022338393.1	
XP_022337534.1	
XP_022338233.1	
XP_022343951.1	
XP_022345629.1	GO:0022857
XP_022342153.1	GO:0005575,GO:0022857
XP_022342158.1	
XP_022342154.1	
XP_022342155.1	
XP_022342156.1	
XP_022342159.1	
XP_022335398.1	GO:0003674,GO:0007165
XP_022335890.1	
XP_022337904.1	GO:0003674,GO:0007165
XP_022337905.1	GO:0003674,GO:0007165
XP_022286239.1	
XP_022286240.1	
XP_022335891.1	
XP_022346179.1	
XP_022346177.1	
XP_022346178.1	
XP_022335894.1	
XP_022286309.1	GO:0003674
XP_022343673.1	
XP_022343672.1	
XP_022343674.1	
XP_022338017.1	GO:0003674
XP_022337002.1	
XP_022338097.1	GO:0043167
XP_022338538.1	
XP_022338539.1	
XP_022338545.1	GO:0003700,GO:0005622,GO:0009058,GO:0032991,GO:0034641
XP_022338544.1	GO:0003700,GO:0005622,GO:0009058,GO:0032991,GO:0034641
XP_022338540.1	
XP_022338543.1	
XP_022338542.1	
XP_022338541.1	
XP_022286232.1	GO:0003674
XP_022286231.1	GO:0003674
XP_022345316.1	
XP_022345315.1	
XP_022345827.1	GO:0003674
XP_022345826.1	GO:0003674
XP_022345828.1	
XP_022345829.1	
XP_022336517.1	
XP_022341998.1	
XP_022343231.1	
XP_022340826.1	
XP_022340824.1	
XP_022340825.1	
XP_022340823.1	
XP_022286380.1	GO:0005575
XP_022335895.1	
XP_022286059.1	GO:0005575
XP_022337606.1	
XP_022337570.1	GO:0005737,GO:0005783,GO:0006810
XP_022337571.1	GO:0005737,GO:0005783,GO:0006810
XP_022337572.1	GO:0005575,GO:0016765
XP_022335454.1	GO:0005739,GO:0006399
XP_022335455.1	GO:0005739,GO:0006399
XP_022335896.1	
XP_022342799.1	
XP_022342801.1	
XP_022342798.1	
XP_022286102.1	GO:0005840,GO:0008135
XP_022344472.1	GO:0008289,GO:0043167
XP_022335568.1	
XP_022335569.1	
XP_022340589.1	GO:0003674,GO:0005575,GO:0007165
XP_022340591.1	GO:0003674,GO:0005575,GO:0007165
XP_022340590.1	GO:0003674,GO:0005575,GO:0007165
XP_022340588.1	GO:0003674,GO:0005575,GO:0007165
XP_022340587.1	GO:0003674,GO:0005575,GO:0007165
XP_022340586.1	GO:0003677,GO:0006259
XP_022337692.1	GO:0003674,GO:0007165
XP_022336886.1	
XP_022336885.1	
XP_022286139.1	GO:0003674
XP_022343813.1	GO:0006464,GO:0016301,GO:0043167
XP_022343812.1	GO:0006464,GO:0016301,GO:0043167
XP_022343811.1	GO:0006464,GO:0016301,GO:0043167
XP_022343810.1	GO:0006464,GO:0016301,GO:0043167
XP_022343050.1	GO:0005737,GO:0005783,GO:0006464,GO:0006629,GO:0009058,GO:0032991
XP_022343049.1	GO:0006399,GO:0016491,GO:0043167
XP_022343048.1	GO:0003677
XP_022343299.1	GO:0005198,GO:0005635,GO:0032991
XP_022343300.1	GO:0005198,GO:0005635,GO:0032991
XP_022345020.1	
XP_022345019.1	
XP_022345018.1	
XP_022339188.1	GO:0003674
XP_022339189.1	GO:0003674
XP_022339187.1	GO:0003674
XP_022335898.1	
XP_022337432.1	GO:0005575,GO:0022857
XP_022337431.1	GO:0005575,GO:0022857
XP_022337429.1	GO:0005575,GO:0022857
XP_022337433.1	GO:0005575,GO:0022857
XP_022337435.1	GO:0005575,GO:0022857
XP_022337436.1	GO:0005575,GO:0022857
XP_022337437.1	GO:0005575,GO:0022857
XP_022337434.1	GO:0005575,GO:0022857
XP_022337438.1	GO:0005575,GO:0022857
XP_022337426.1	
XP_022337427.1	
XP_022337428.1	
XP_022337451.1	GO:0008168
XP_022337452.1	
XP_022337439.1	GO:0043167
XP_022337450.1	
XP_022286193.1	
XP_022340708.1	GO:0005575,GO:0022857
XP_022340710.1	GO:0005575,GO:0022857
XP_022340709.1	GO:0005575,GO:0022857
XP_022340711.1	GO:0005575,GO:0022857
XP_022336582.1	GO:0008219
XP_022336579.1	GO:0008219
XP_022336581.1	GO:0008219
XP_022345995.1	GO:0005575,GO:0022857
XP_022340787.1	GO:0003674,GO:0008219
XP_022340785.1	GO:0003674,GO:0008219
XP_022340788.1	GO:0003674,GO:0008219
XP_022340786.1	GO:0003674,GO:0008219
XP_022337615.1	
XP_022335900.1	GO:0003674
XP_022286051.1	GO:0003674,GO:0005575,GO:0007165
XP_022341901.1	GO:0003674
XP_022341900.1	GO:0003674
XP_022341895.1	
XP_022341896.1	
XP_022341899.1	GO:0003674
XP_022341902.1	
XP_022341897.1	
XP_022341893.1	
XP_022341894.1	
XP_022335902.1	GO:0003677
XP_022335370.1	GO:0043167
XP_022335371.1	GO:0043167
XP_022337532.1	
XP_022337533.1	
XP_022339091.1	GO:0016491,GO:0043167
XP_022339094.1	GO:0016491,GO:0043167
XP_022339089.1	GO:0016491,GO:0043167
XP_022339092.1	GO:0016491,GO:0043167
XP_022339093.1	GO:0016491,GO:0043167
XP_022339090.1	GO:0016491,GO:0043167
XP_022345453.1	GO:0003677
XP_022338769.1	GO:0003677,GO:0009058,GO:0034641
XP_022341161.1	GO:0003674
XP_022345644.1	GO:0000278,GO:0048870
XP_022345642.1	GO:0000278,GO:0048870
XP_022345643.1	GO:0000278,GO:0048870
XP_022335903.1	
XP_022345996.1	GO:0003674,GO:0005575,GO:0007165
XP_022336613.1	
XP_022336611.1	
XP_022345753.1	
XP_022344421.1	GO:0005575,GO:0022857
XP_022344420.1	GO:0005575,GO:0022857
XP_022337591.1	
XP_022345858.1	GO:0006629,GO:0016491
XP_022336475.1	GO:0016491,GO:0043167
XP_022335905.1	GO:0016491,GO:0043167
XP_022337151.1	
XP_022337150.1	
XP_022344513.1	GO:0003674
XP_022335906.1	GO:0003674,GO:0005575,GO:0007165
XP_022336010.1	GO:0003674,GO:0005575,GO:0007165
XP_022336012.1	GO:0043167
XP_022336014.1	GO:0043167
XP_022336011.1	GO:0043167
XP_022336013.1	GO:0043167
XP_022344988.1	GO:0000278,GO:0005634,GO:0006464,GO:0019899
XP_022344989.1	GO:0000278,GO:0005634,GO:0006464,GO:0019899
XP_022344990.1	
XP_022342588.1	GO:0051604
XP_022344037.1	GO:0003674
XP_022335488.1	
XP_022335485.1	
XP_022335487.1	
XP_022335489.1	
XP_022341803.1	GO:0003674
XP_022341806.1	GO:0003674
XP_022341805.1	GO:0003674
XP_022341810.1	GO:0003674
XP_022341809.1	GO:0003674
XP_022341802.1	GO:0003674
XP_022341807.1	GO:0003674
XP_022341808.1	GO:0003674
XP_022335686.1	GO:0043167
XP_022335685.1	GO:0043167
XP_022335684.1	GO:0043167
XP_022335687.1	GO:0043167
XP_022339006.1	
XP_022339005.1	GO:0003674
XP_022339002.1	GO:0003674
XP_022339003.1	GO:0003674
XP_022339004.1	GO:0003674
XP_022345577.1	
XP_022345573.1	
XP_022345576.1	
XP_022345574.1	
XP_022345575.1	
XP_022345720.1	GO:0003674
XP_022345722.1	GO:0003674
XP_022345723.1	GO:0003674
XP_022345721.1	GO:0003674
XP_022336860.1	
XP_022336862.1	
XP_022336861.1	
XP_022338802.1	GO:0007165
XP_022338801.1	GO:0007165
XP_022338803.1	GO:0007165
XP_022338804.1	
XP_022338805.1	
XP_022344524.1	GO:0003674,GO:0005737,GO:0006810,GO:0061024
XP_022335907.1	GO:0003674,GO:0005737,GO:0006810,GO:0061024
XP_022340038.1	GO:0003674
XP_022340041.1	GO:0003674
XP_022340043.1	GO:0003674
XP_022340040.1	GO:0003674
XP_022340042.1	GO:0003674
XP_022340037.1	GO:0003674
XP_022340047.1	GO:0003674
XP_022340045.1	GO:0003674
XP_022340048.1	GO:0003674
XP_022340046.1	GO:0003674
XP_022340044.1	GO:0003674
XP_022340050.1	GO:0003674,GO:0005575,GO:0007165
XP_022340051.1	GO:0003674,GO:0005575,GO:0007165
XP_022340052.1	GO:0003674,GO:0005575,GO:0007165
XP_022340049.1	GO:0005575
XP_022340058.1	
XP_022340056.1	GO:0005622,GO:0006399,GO:0032991
XP_022340057.1	GO:0005622,GO:0006399,GO:0032991
XP_022340054.1	
XP_022340053.1	
XP_022340055.1	
XP_022340865.1	GO:0003677
XP_022340866.1	GO:0003677
XP_022340860.1	GO:0003677
XP_022340863.1	GO:0003677
XP_022340862.1	GO:0003677
XP_022340861.1	GO:0003677
XP_022340868.1	GO:0003677
XP_022340867.1	GO:0003677
XP_022339621.1	GO:0016757
XP_022339626.1	GO:0003674,GO:0005737,GO:0006810,GO:0061024
XP_022339623.1	
XP_022339620.1	GO:0003677,GO:0043167
XP_022339625.1	
XP_022339622.1	GO:0005198,GO:0005794,GO:0005886,GO:0016192,GO:0031410,GO:0032991
XP_022346110.1	GO:0022618,GO:0042254
XP_022346101.1	GO:0043167
XP_022346099.1	GO:0043167
XP_022346103.1	GO:0043167
XP_022346102.1	GO:0043167
XP_022346100.1	GO:0043167
XP_022346104.1	GO:0043167
XP_022346105.1	GO:0043167
XP_022346106.1	
XP_022346108.1	
XP_022346109.1	
XP_022346111.1	
XP_022344325.1	
XP_022344323.1	
XP_022335908.1	GO:0003674
XP_022341408.1	GO:0003674
XP_022343433.1	GO:0005654,GO:0032991
XP_022343434.1	GO:0005654,GO:0032991
XP_022343431.1	GO:0005654,GO:0032991
XP_022343432.1	GO:0005654,GO:0032991
XP_022343540.1	
XP_022343539.1	
XP_022344454.1	
XP_022344585.1	GO:0003674
XP_022346021.1	GO:0003674
XP_022344450.1	
XP_022344451.1	
XP_022344452.1	
XP_022343094.1	
XP_022343095.1	
XP_022335909.1	
XP_022335910.1	
XP_022345611.1	
XP_022335911.1	
XP_022336498.1	GO:0003674
XP_022336752.1	GO:0003674,GO:0005737,GO:0006810,GO:0061024
XP_022344703.1	
XP_022343497.1	GO:0003700,GO:0005622,GO:0009058,GO:0032991,GO:0034641
XP_022343495.1	
XP_022343493.1	GO:0043167
XP_022343494.1	GO:0003674
XP_022341289.1	
XP_022341290.1	
XP_022345225.1	GO:0003674
XP_022345226.1	GO:0003674
XP_022345227.1	GO:0003674
XP_022345228.1	GO:0003674
XP_022345229.1	GO:0003674
XP_022341129.1	
XP_022341128.1	
XP_022338884.1	
XP_022341665.1	
XP_022341123.1	
XP_022341125.1	
XP_022341127.1	
XP_022341126.1	
XP_022344391.1	GO:0005576,GO:0006810,GO:0008289
XP_022344390.1	GO:0005576,GO:0006810,GO:0008289
XP_022335913.1	GO:0005576,GO:0006810,GO:0008289
XP_022345862.1	
XP_022345863.1	
XP_022345864.1	
XP_022335914.1	GO:0005576,GO:0006810,GO:0008289
XP_022345150.1	GO:0005576,GO:0006810,GO:0008289
XP_022337467.1	
XP_022337468.1	
XP_022344800.1	GO:0003674
XP_022343610.1	GO:0005575,GO:0022857
XP_022341281.1	GO:0008134,GO:0009058,GO:0034641
XP_022341282.1	GO:0008134,GO:0009058,GO:0034641
XP_022341284.1	GO:0008134,GO:0009058,GO:0034641
XP_022341283.1	GO:0008134,GO:0009058,GO:0034641
XP_022340450.1	GO:0003674
XP_022340451.1	
XP_022340452.1	
XP_022337047.1	
XP_022340838.1	GO:0005575,GO:0022857
XP_022340840.1	GO:0005575,GO:0022857
XP_022345166.1	GO:0003674,GO:0007165
XP_022345168.1	GO:0003674,GO:0007165
XP_022345167.1	GO:0003674,GO:0007165
XP_022345394.1	
XP_022345393.1	
XP_022335917.1	
XP_022336492.1	
XP_022337863.1	GO:0016491,GO:0043167
XP_022337864.1	GO:0016491,GO:0043167
XP_022335918.1	
XP_022346023.1	
XP_022346022.1	
XP_022346003.1	GO:0043167
XP_022346002.1	GO:0043167
XP_022346001.1	GO:0043167
XP_022335919.1	
XP_022344715.1	GO:0006464,GO:0016301,GO:0043167
XP_022344716.1	GO:0006464,GO:0016301,GO:0043167
XP_022342028.1	GO:0034641,GO:0042254
XP_022342029.1	GO:0034641,GO:0042254
XP_022342026.1	GO:0003674
XP_022335921.1	
XP_022286341.1	
XP_022286340.1	GO:0043167
XP_022341960.1	GO:0043167
XP_022341961.1	GO:0043167
XP_022341958.1	GO:0043167
XP_022341957.1	GO:0043167
XP_022341963.1	GO:0043167
XP_022341962.1	GO:0043167
XP_022341959.1	GO:0043167
XP_022342475.1	
XP_022342478.1	
XP_022342444.1	GO:0003700,GO:0005654,GO:0009058,GO:0032991,GO:0034641
XP_022342447.1	
XP_022342449.1	
XP_022342452.1	
XP_022342454.1	
XP_022342448.1	
XP_022342450.1	
XP_022342453.1	
XP_022342455.1	
XP_022342467.1	GO:0003674,GO:0065003
XP_022342480.1	
XP_022342445.1	GO:0005575,GO:0022857
XP_022342464.1	
XP_022335923.1	GO:0003674,GO:0006259
XP_022342443.1	GO:0043167
XP_022342473.1	
XP_022342474.1	
XP_022335924.1	
XP_022342461.1	GO:0003674,GO:0005575,GO:0007165
XP_022342466.1	GO:0003677
XP_022342465.1	GO:0003677
XP_022335925.1	GO:0002376,GO:0003677,GO:0004518,GO:0006259,GO:0048856
XP_022342470.1	
